"","Id","Name","Symbol","Algorithm","WithdrawFee","MinWithdraw","MaxWithdraw","MinBaseTrade","IsTipEnabled","MinTip","DepositConfirmations","Status","StatusMessage","ListingStatus","pumped","lastpump","lastpumpgroup","withpricedata","rankperc","rank"
"374",816,"New Power Coin","NPW","NeoScrypt",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"375",340,"Nexus","NXS","SHA3",0.15,1,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0809614168247944,256
"376",872,"NIX Platform","NIX","SHA256",0.01,0.02,2e+07,2e-05,FALSE,0,20,"Maintenance","09-NOV-2018 - NIX Wallet placed in maintenance while we investigate deposit issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,FALSE,NA,NA
"377",506,"NobleCoin","NOBL","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,320,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"378",396,"Noir","NOR","Lyra2RE",0.004,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.4146110056926,1311
"379",578,"NoLimitCoin","NLC2","POS",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.358950031625553,1135
"380",179,"NovaCoin","NVC","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,48,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.30550284629981,966
"381",840,"NulleX","NLX","Quark",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"382",746,"Numus","NMS","Skein",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"383",204,"NyanCoin","NYAN","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,20,480,"Maintenance","5 - Oct - 2018 - Nyancoin (NYAN) Wallet placed in maintenance while we investigate deposit issues. We apologise for this and seek your patience while we work to resolve the matter.

","Active",FALSE,NA,NA,TRUE,NA,NA
"384",514,"NZed","NZDT","None",2,25,250000,1,FALSE,1,20,"Offline",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"385",658,"Obsidian","ODN","POS",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK","","Active",FALSE,NA,NA,TRUE,0.474067046173308,1499
"386",337,"OctoCoin","888","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,350,"OK","9 October 2018 - OctoCoin (888) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any 888 balances to a compatible wallet at your earliest convenience. 888 will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"387",44,"OKCash","OK","POS",0.005,0.01,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,"2018-08-08 08:30:00","whalezcrypt",TRUE,0.229601518026565,726
"388",426,"Om","OOO","SHA256",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"389",617,"OmiseGo","OMG","None",0.6,1.2,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0173940543959519,55
"390",720,"OP Coin","OPC","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.588235294117647,1860
"391",361,"Opalcoin","OPAL","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,320,"OK","9 October 2018 - Opalcoin (OPAL) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any OPAL balances to a compatible wallet at your earliest convenience. OPAL will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"392",235,"Open Source Coin","OSC","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"393",684,"Open Trading Network","OTN","None",3,6,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.588867805186591,1862
"394",64,"OrbitCoin","ORB","NeoScrypt",0.001,2,2e+09,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.285262492093612,902
"395",637,"OrmeusCoin","ORME","None",8,16,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"396",831,"OverPowered CoinX","OPCX","Quark",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",TRUE,"2018-08-31 20:07:00","bombabitcoin1",FALSE,NA,NA
"397",868,"Oxycoin","OXY","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",TRUE,"2018-09-29 19:30:00","PrivateGroupforpump",TRUE,0.487349778621126,1541
"398",752,"OysterPearl","PRL","None",30,60,2e+07,2e-05,FALSE,0,20,"Maintenance","30th October, Oyster (PRL) wallets and markets have been paused due to smart contract irregularities. Sorry for the inconvenience.","Active",FALSE,NA,NA,TRUE,NA,NA
"399",94,"OzzieCoin","OZC","X11",1,2,2e+09,2e-05,FALSE,0,200,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"400",182,"PakCoin","PAK","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"Maintenance","05-Nov-2018 - PAK has been placed into maintenance while we carry out a network infrastructure upgrade. Please accept our apologies for any inconvenience this may cause and bear with us while we complete the work","Active",FALSE,NA,NA,TRUE,0.572422517394054,1810
"401",117,"PandaCoin","PND","POS",10,20,2e+09,2e-05,FALSE,666,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.326059456040481,1031
"402",141,"Parallelcoin","DUO","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.357052498418722,1129
"403",478,"PascalLite","PASL","Other",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"404",35,"PayCon","CON","X13",1,2,2e+09,2e-05,FALSE,0.585,200,"OK",NA,"Active",TRUE,"2018-10-09 20:37:00","nederlandsecryptopumps",TRUE,NA,NA
"405",815,"Peepcoin","PCN","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.414927261227071,1312
"406",177,"PeerCoin","PPC","SHA256",1e-04,1,2e+09,5e-04,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.129032258064516,408
"407",857,"Penguin Coin","PENG","Quark",100,200,2e+07,2e-05,FALSE,0,40,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"408",509,"PepeCoin","PEPE","X11",0.01,10,2e+07,2e-05,FALSE,0.30959752,20,"OK","9 October 2018 - PepeCoin (PEPE) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any PEPE balances to a compatible wallet at your earliest convenience. PEPE will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-10-08 20:59:00","superpumpssignalkings",TRUE,NA,NA
"409",186,"PesetaCoin","PTC","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.295382669196711,934
"410",137,"PetroDollar","XPD","SHA256",1,2,10000,2e-05,FALSE,2.12,200,"Maintenance","01-11-2018 - XPD Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.284313725490196,899
"411",234,"PhilosopherStone","PHS","Scrypt",1e-04,1,2e+09,2e-05,FALSE,0,240,"OK","9 October 2018 - PhilosopherStone (PHS) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any PHS balances to a compatible wallet at your earliest convenience. PHS will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"412",86,"PhoenixCoin","PXC","NeoScrypt",1,2,2e+09,2e-05,FALSE,12.19512195,320,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.421252371916509,1332
"413",710,"Phore","PHR","POS",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.242884250474383,768
"414",296,"Photon","PHO","Blake256",1e-04,4e-04,9e+07,2e-05,FALSE,500,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.480075901328273,1518
"415",663,"PickleRicks","RICKS","None",0.01,0.02,2e+07,2e-05,FALSE,7.24637681,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"416",92,"PiggyCoin","PIGGY","X11",1,2,2e+09,2e-05,FALSE,2,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"417",591,"Pillar","PLR","None",30,60,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,"2018-09-30 18:00:00","massivepump1",TRUE,0.108159392789374,342
"418",510,"PinkCoin","PINK","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,100,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.298861480075901,945
"419",738,"PioneerCoin","PCOIN","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK",NA,"Active",TRUE,"2018-10-20 16:00:00","crypto_pump_island",TRUE,NA,NA
"420",690,"Pirl","PIRL","Dagger",0.01,0.02,2e+07,2e-05,FALSE,0,20,"Maintenance","15-OCT- 2018- PIRL Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.33617963314358,1063
"421",375,"PIVX","PIVX","Quark",0.01,2,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0768500948766603,243
"422",565,"PlatinumBar","XPTX","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,240,"OK",NA,"Active",TRUE,"2018-10-25 20:29:00","CryptoFamilyPumps",TRUE,0.59898798228969,1894
"423",143,"Polcoin","PLC","SHA256",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"424",768,"Polis","POLIS","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0857052498418722,271
"425",191,"PolishCoin","PCC","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,480,"NoConnections","9 October 2018 - PolishCoin (PCC) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any PCC balances to a compatible wallet at your earliest convenience. PCC will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"426",9,"PopularCoin","POP","Scrypt",50,100,2e+09,2e-05,FALSE,424,200,"Maintenance","10-Oct-2018 - Our PopularCoin (POP) wallet has been placed in maintenance while we review swapping to POP v2. We apologise for any inconvenience and appreciate your patience in the meantime. ","Delisting",FALSE,NA,NA,TRUE,0.420619860847565,1330
"427",357,"PostCoin","POST","POS",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - PostCoin (POST) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any POST balances to a compatible wallet at your earliest convenience. POST will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-09-02 20:07:00","cryptocoinsultants07",TRUE,0.566413662239089,1791
"428",6,"Potcoin","POT","Scrypt",1,2,2e+09,2e-05,FALSE,0,720,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.255850727387729,809
"429",696,"PowerLedger","POWR","None",20,40,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"430",195,"PrimeCoin","XPM","Other",1e-04,0.02,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.205249841872233,649
"431",443,"Prime-XI","PXI","X11",0.01,0.02,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - Prime-XI (PXI) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any PXI balances to a compatible wallet at your earliest convenience. PXI will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,0.630929791271347,1995
"432",511,"ProCurrency","PROC","POS",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.594244149272612,1879
"433",861,"ProjectCoin","PRJ","Keccak",0.01,0.02,2e+07,2e-05,TRUE,0.02,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"434",812,"PROOF","PF","None",350,700,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"435",170,"Prototanium","PR","SHA256",1e-04,4e-04,3000,0,FALSE,0,20,"OK","9 October 2018 - Prototanium (PR) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any PR balances to a compatible wallet at your earliest convenience. PR will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"436",334,"ProudMoney","PROUD","POS",0.01,0.02,2e+09,2e-05,FALSE,0.2,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"437",726,"Publica","PBL","None",50,100,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.365275142314991,1155
"438",685,"Pura","PURA","X11",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK","","Active",FALSE,NA,NA,TRUE,0.770398481973435,2436
"439",502,"PutinCoin","PUT","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.491144845034788,1553
"440",803,"Qtum","QTUM","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0132827324478178,42
"441",855,"Quanta","QNTU","None",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"442",244,"Quark","QRK","Quark",1e-04,4e-04,2e+09,2e-05,FALSE,0,960,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.214104996837445,677
"443",807,"Quasarcoin","QAC","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,1,500,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.325743200506009,1030
"444",40,"Quatloo","QTL","Scrypt",0.5,1,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"445",389,"Qubitcoin","Q2C","Qubit",0.01,0.02,2e+09,2e-05,FALSE,0,40,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"446",653,"Qwark","QWARK","None",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"447",287,"Rabbitcoin","RBBT","Scrypt",1e-04,4e-04,5e+08,2e-05,FALSE,0,200,"Maintenance","02/11/18 - RBBT Wallet placed in maintenance while we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.750158127767236,2372
"448",315,"RateCoin","XRA","POS",0.01,0.02,2e+09,2e-05,FALSE,25,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.518026565464896,1638
"449",843,"RAVENCOIN","RVN","Other",0.01,0.02,2e+07,2e-05,FALSE,0,120,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0158127767235927,50
"450",32,"RedCoin","RED","Scrypt",1,2,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"451",11,"Reddcoin","RDD","POS",0.5,1,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.0635673624288425,201
"452",473,"RenosCoin","RNS","POS",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"453",662,"Revain","R","None",10,20,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.0607210626185958,192
"454",318,"Revolvercoin","XRE","Other",0.01,0.02,2e+09,2e-05,FALSE,5,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"455",222,"Rimbit","RBT","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,55.55555555,1000,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.518659076533839,1640
"456",266,"RonPaulCoin","RPC","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.545540796963947,1725
"457",870,"Rotharium","RTH","Keccak",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,0.212207463630614,671
"458",624,"RoyalKingdomCoin","RKC","None",700,1400,2e+07,2e-05,FALSE,1,20,"OK","","Active",TRUE,"2018-10-27 21:01:00","CryptoMoonPumpGroup",TRUE,NA,NA
"459",556,"Royalties","XRY","CryptoNight",0.01,0.02,2e+07,2e-05,FALSE,1,20,"OK","9 October 2018 - Royalties (XRY) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any XRY balances to a compatible wallet at your earliest convenience. XRY will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G ","Delisting",FALSE,NA,NA,TRUE,NA,NA
"460",175,"RubyCoin","RBY","POS",1e-04,4e-04,2e+09,2e-05,FALSE,0.0035,20,"OK",NA,"Active",TRUE,"2018-09-05 13:47:00","bombabitcoin1",TRUE,0.256483238456673,811
"461",132,"RussiaCoin","RC","Scrypt",1,2,2e+09,2e-05,FALSE,0,480,"OK",NA,"Active",TRUE,"2018-09-19 20:11:00","PrivateLionGroup",TRUE,NA,NA
"462",900,"Ryo","RYO","CryptoNight",0.03,0.05,2e+07,2e-05,FALSE,0,50,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.37887413029728,1198
"463",741,"SagaCoin","SAGA","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"464",299,"SakuraCoin","SKR","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,400,"OK",NA,"Active",TRUE,"2018-10-10 16:00:00","crypto_pump_island",TRUE,NA,NA
"465",224,"Sativacoin","STV","POS",1e-04,4e-04,2e+09,2e-05,FALSE,0,200,"OK","9 October 2018 - Sativacoin (STV) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any STV balances to a compatible wallet at your earliest convenience. STV will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-09-02 21:00:00","superpumpssignalkings",TRUE,NA,NA
"466",579,"SecureCoin","SRC","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,500,"OK",NA,"Active",TRUE,"2018-10-25 20:00:00","robingoodsignal",TRUE,0.766603415559772,2424
"467",423,"Selencoin","SEL","POS",0.01,0.02,2e+09,2e-05,FALSE,0.00653765,200,"OK","9 October 2018 - Selencoin (SEL) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any SEL balances to a compatible wallet at your earliest convenience. SEL will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,"2018-09-15 17:00:00","massivepump1",TRUE,NA,NA
"468",671,"Senderon","SDRN","None",1000,2000,2e+07,2e-05,FALSE,0,20,"OK","","Active",TRUE,"2018-10-17 19:30:00","Cryptopia_PumpCommunity",TRUE,NA,NA
"469",27,"Sexcoin","SXC","Scrypt",1,2,2e+09,2e-05,FALSE,1.65016501,200,"Maintenance","16-AUG-2018 - SXC Wallet placed in maintenance while we investigate wallet issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,0.735926628716003,2327
"470",121,"SHACoin2","SHA","SHA256",10,20,2e+09,2e-05,FALSE,38.46153846,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"471",847,"Shard Coin","SHARD","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"472",819,"Shivers","SHVR","None",120,240,2e+07,2e-05,FALSE,1,20,"OK","","Active",FALSE,NA,NA,FALSE,0.598355471220746,1892
"473",580,"Shrooms","SHRM","Other",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","9 October 2018 - Shrooms (SHRM) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any SHRM balances to a compatible wallet at your earliest convenience. SHRM will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",TRUE,"2018-08-26 20:00:00","DonaldPumpCrypto",TRUE,NA,NA
"474",405,"SiberianChervonets","SIB","X11",0.01,0.02,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",TRUE,"2018-10-05 20:30:00","cryptoflashsignals",TRUE,NA,NA
"475",797,"Sirin Labs Token","SRN","None",30,60,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,"2018-10-13 18:00:00","bombabitcoin1",TRUE,0.173308032890576,548
"476",804,"Sirius","SIRX","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,200,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"477",566,"SixEleven","611","SHA256",0.0611,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",TRUE,"2018-09-07 20:00:00","Signalsgram",TRUE,0.772612270714737,2443
"478",144,"SJWCoin","SJW","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,121,500,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"479",123,"SkeinCoin","SKC","Skein",1,2,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.76786843769766,2428
"480",612,"SkinCoin","SKIN","None",400,800,2e+07,2e-05,FALSE,1,20,"OK","","Active",FALSE,NA,NA,TRUE,0.526249209361164,1664
"481",783,"Skrilla","SKRL","None",200,400,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,FALSE,NA,NA
"482",504,"Skycoin","SKY","Other",0,4,2e+07,2e-05,FALSE,0,1,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.097090449082859,307
"483",165,"SlothCoin","SLOTH","Keccak",1e-04,4e-04,9e+07,2e-05,FALSE,420,200,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"484",582,"SmartCash","SMART","Other",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.165085388994307,522
"485",321,"SmartCoin","SMC","X11",0.01,0.02,2e+09,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.555028462998102,1755
"486",675,"Sociall","SCL","None",30,60,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.464895635673624,1470
"487",735,"SocialSend","SEND","Quark",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"488",551,"SoilCoin","SOIL","Scrypt",0.01,0.02,2e+07,2e-05,FALSE,0,80,"OK","","Active",FALSE,NA,NA,TRUE,NA,NA
"489",446,"SolarflareCoin","SFC","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,500,200,"Maintenance","04-AUG-2018 - SFC Wallet temporarily in maintenance as we investigate network issues. We apologise for this and seek your patience while we work to resolve the matter.","Active",FALSE,NA,NA,TRUE,NA,NA
"490",756,"Soma","SCT","None",40,80,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.46078431372549,1457
"491",24,"Songcoin","SONG","Scrypt",0.005,0.01,2e+09,2e-05,FALSE,0,240,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.652751423149905,2064
"492",862,"Soniq","SONIQ","None",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,FALSE,NA,NA
"493",107,"SoonCoin","SOON","SHA256",1,2,50000,2e-05,FALSE,0.95,200,"OK",NA,"Active",TRUE,"2018-10-27 20:00:00","cryptobullspumpvip",TRUE,NA,NA
"494",372,"SpaceCoin","SPACE","Scrypt",0.01,0.02,2e+09,2e-05,FALSE,0,480,"OK","9 October 2018 - SpaceCoin (SPACE) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any SPACE balances to a compatible wallet at your earliest convenience. SPACE will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"495",747,"SpankChain","SPANK","None",50,100,2e+07,2e-05,FALSE,0,20,"OK","","Active",FALSE,NA,NA,TRUE,0.263124604680582,832
"496",79,"SpartanCoin","SPN","Scrypt",100,200,2e+09,2e-05,FALSE,10000,1000,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"497",438,"SpectreCoin","XSPEC","POS",0.01,0.02,2e+09,2e-05,FALSE,0.03333333,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.222960151802657,705
"498",574,"Sphre AIR","XID","None",30,60,2e+07,2e-05,FALSE,0,20,"OK",NA,"Active",FALSE,NA,NA,TRUE,NA,NA
"499",163,"Spots","SPT","Scrypt",1e-04,4e-04,2e+09,2e-05,FALSE,0,1000,"OK",NA,"Active",TRUE,"2018-09-07 17:59:00","Sharkpumpsignals",TRUE,NA,NA
"500",630,"SpreadCoin","SPR","X11",0.01,0.02,2e+07,2e-05,FALSE,0,20,"OK","","Active",TRUE,"2018-09-25 20:29:00","cryptoflashsignals",TRUE,0.55629348513599,1759
"501",82,"SquallCoin","SQL","X11",0.05,0.1,2e+09,2e-05,FALSE,0,20,"OK","9 October 2018 - SquallCoin (SQL) is in the process of being delisted from Cryptopia, and trade markets are now closed. Please cancel all open orders and withdraw any SQL balances to a compatible wallet at your earliest convenience. SQL will be fully delisted on 9 November 2018. For additional information on this delisting, please refer to this delisting notice on Help Centre here: http://ow.ly/UccO30m9r3G","Delisting",FALSE,NA,NA,TRUE,NA,NA
"502",787,"StakeNet","XSN","X11",0.01,0.02,2e+07,2e-05,FALSE,0,480,"OK",NA,"Active",FALSE,NA,NA,TRUE,0.122074636306135,386
